screen_name,created_at,location,state_abb,state,source,hashtags,text
BDSpeedway,2020-04-21 21:58:06,"Minersville, PA",PA,Pennsylvania,Twitter for iPhone,,"Big Diamond Speedway Cancels April 24 Racing Event.

Minersville, PA - Big Diamond Speedway will not be racing this Friday, April 24 due to PA government regulations regarding “COVID-19”."
aritrac1984,2020-04-21 21:58:06,"Edison, NJ",NJ,New Jersey,Twitter for iPhone,,"After Bengal, now Maharashtra Chief Minister attempts to gag doctors who may be critical of his government’s poor handling of Covid... Deplorable! https://t.co/vjxmOjUHVY"
MettaGolf,2020-04-21 21:58:06,"Santa Cruz, CA",CA,California,Twitter for iPhone,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
OliversBangs,2020-04-21 21:58:05,"Seattle, WA",WA,Washington,Twitter for Android,,Georgia's been trying to forcefully eject me since I moved down here for school three years ago so if I get covid it's Georgia trying for one last hoorah before I graduate in May.
ChemPhD1990,2020-04-21 21:58:05,"Pennsylvania, USA",PA,Pennsylvania,Twitter Web App,,"@redneck_nomad @nellybly3333 @DonaldJTrumpJr @Facebook With respect, this is not about what you would choose. It is about how your choice would effect everyone you come into contact with. COVID-19 is a dangerous infection that cares nothing about politics, religion, power, money. It kills indiscriminately."
ABC11_WTVD,2020-04-21 21:58:05,"Raleigh Durham, NC",NC,North Carolina,SocialNewsDesk,,Here's how North Carolina health officials determine and report coronavirus deaths https://t.co/dTyhclvTE9
ahsokaxtanos,2020-04-21 21:58:05,"Dallas, TX",TX,Texas,Twitter for iPhone,,"Say her name....Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was 5 years old. https://t.co/SvnTsqSKAV"
Bruno_J_Navarro,2020-04-21 21:58:05,"New York, USA",NY,New York,Twitter Web App,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
dpsouthern81,2020-04-21 21:58:05,"South Carolina, USA",SC,South Carolina,Twitter for iPhone,,"From all at Carolina Crown &amp; CrownCARES, we would like to thank medical professionals &amp; first responders who are working tirelessly during these unprecedented times in the fight against COVID-19. We hope this Virtual CrownBRASS brings you a ""Smile"" 💜

https://t.co/J2md7JrytT"
ABigThingBadly,2020-04-21 21:58:05,"Connecticut, USA",CT,Connecticut,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
toyotachicago,2020-04-21 21:58:05,"Northbrook, IL",IL,Illinois,Twitter Web App,Toyota,"We know that times are tough, but our #Toyota family is here to help in any way we can. ❤️ Tap: https://t.co/a21rLaq1n2 to learn more. https://t.co/nGQ28RJ1iP"
pattykvilla,2020-04-21 21:58:05,"Lawrenceburg, IN",IN,Indiana,Twitter for Android,,"I know COVID-19 is causing many people to feel anxious about what the future holds or lonely during this time of social distancing — and that's okay, just know that you're not alone. I've asked my friend, Dr. Vivek Murthy, to share a few tips on how to get through this: https://t.co/Hx9TMlF2zP"
JonDLocke,2020-04-21 21:58:04,"Lubbock, Texas",TX,Texas,Twitter Web App,,"President Trump, please reply to my email on 4/15/2020 regarding assistance to my clients due to Covid-19. @POTUS"
timrouth,2020-04-21 21:58:04,"Portland, ME; Poland, ME",ME,Maine,Twitter Web App,,And the usual Tuesday pop in US COVID-19 deaths/day continues. It will drop back down in a day or two as reporting catches up. Case of the Mondays. https://t.co/gGKDtU88fP
dalayne_maree,2020-04-21 21:58:04,"Bay City, MI",MI,Michigan,Twitter for iPhone,,"Say her name....Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was 5 years old. https://t.co/SvnTsqSKAV"
DougBurgum,2020-04-21 21:58:04,"Bismarck, ND",ND,North Dakota,Twitter Web App,,"Care19 is now available for Android! This contact tracing app developed for COVID-19 is completely voluntary and developed with a privacy-first mindset. Over 20,000 users have already downloaded Care19, which has also been updated today. Download it now! https://t.co/JlGCmdKsqD https://t.co/1xr8FEHxRW"
GeorgiaCarry,2020-04-21 21:58:04,"Georgia, USA",GA,Georgia,Twitter for Android,,Federal Judge Will Not Suspend Georgia Handgun Carry License Law During COVID-19 Threat https://t.co/Yvt5pudYmA via @DailyReport
TheJimBond,2020-04-21 21:58:04,NY,NY,New York,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
dave_andersen,2020-04-21 21:58:03,"Pittsburgh, PA",PA,Pennsylvania,Twitter Web App,,"the ones that disagree with your preconceived notions.  Another example (also going around today) is the Influenza trends study by @inschool4life et al.  The medrxiv version estimates 28M infected, but the authors more recent estimate is 8.7M:  https://t.co/Dl8l792pNY   3/"
dougbstl,2020-04-21 21:58:03,"St. Louis, MO",MO,Missouri,Twitter for iPhone,,More than 800K COVID-19 cases. More than 43K deaths since 2/29. @realDonaldTrump This is your legacy as POTUS. https://t.co/gMGKcfHj62
Genesis_49_14,2020-04-21 21:58:03,"Arizona, USA",AZ,Arizona,Twitter Web App,,"@RealJamesWoods The covid image is CGI, folks... https://t.co/jxZWONrHIF"
SherrySmolders,2020-04-21 21:58:03,"Nampa, ID",ID,Idaho,Twitter for Android,,"The hits keep on coming against the Trump-touted treatment, now from his own NIH.

“Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR” https://t.co/S35loirfok"
CyanoticBeast,2020-04-21 21:58:03,"Vallejo, CA",CA,California,Twitter for iPhone,Covid_19,"#Covid_19 Any finger that retweets, Will receive a cashapp blessing from me. ( Drop your cashapp and PayPal after Dm me ) 😊 https://t.co/FcFp6PlgAv"
JoshuaS1979,2020-04-21 21:58:02,"Washington, USA",WA,Washington,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
healthlawwillis,2020-04-21 21:58:02,"Washington, DC",WA,Washington,"Clearview Social, Inc.",TortsLaw,FDA Issues Final Guidance Aimed at Alleviating COVID-19 Drug Shortages through Outsourcing Facilities — Client Alert #TortsLaw https://t.co/zTg3QGK8Ws
J_A_Juliano,2020-04-21 21:58:02,"New Jersey, USA",NJ,New Jersey,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
jamusndit,2020-04-21 21:58:02,"MyHills, USA",,,Twitter for Android,,"We will make reopening decisions in New York State on a regional basis.

We recognize not all regions are impacted with COVID-19 in the same way. 

It's the logical thing to do."
PhoenixPixie33,2020-04-21 21:58:02,"Oklahoma, USA",OK,Oklahoma,Twitter Web App,,How long before we start calling these COVID protesters white walkers?
hinkska,2020-04-21 21:58:02,Huntington Beach CA,CA,California,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
WiseOwl_ACK,2020-04-21 21:58:01,"Nantucket Island, MA",MA,Massachusetts,Twitter for iPhone,,"Jan 3: Trump was briefed on COVID-19
Jan 4: He played golf 
Jan 5: Golf
Jan 9: He held a rally
Jan 14: Rally
Jan 18: Golf
Jan 19: Golf
Jan 28: Rally
Jan 30: Rally
Feb 1: Golf
Feb 2: Golf
Feb 10: Rally
Feb 15: Golf
Feb 19: Rally
Feb 20: Rally
Feb 21: Rally
Mar 7: Golf
Mar 8: Golf"
bluesindigo,2020-04-21 21:58:01,"Dead Center, TN",TN,Tennessee,Twitter for iPad,,. @GovBillLee has no scientist or health professional on his task force. No transparent plan on how to re-open. He does not have enough tests. 145 Tennesseans have already died from COVID-19. We do not support opening May 1. We do not support losing more TN lives. #TNLivesFirst https://t.co/mCSgH0rFVd
schpsych8,2020-04-21 21:58:01,"Colorado, USA",CO,Colorado,Twitter for iPad,,I’m grateful for Taiwan’s generous donation of masks to Massachusetts to help fight COVID-19. And I urge President Trump to fully use the DPA so we don’t have to rely on foreign assistance for medical supplies &amp; can return the favor to others in need. https://t.co/2K62l4X2zM
olfashdeb,2020-04-21 21:58:01,USA,,,Twitter for iPhone,"mafiaBosses, houseArrest, COVID","it's incredible to me that some dangerous Italian #mafiaBosses will get released under #houseArrest due to #COVID while Julian #Assange, an innocent man serving NO sentence, a #journalist in prison for revealing #warCrimes,remains detained in a #London supermax: #Belmarsh"
PeytonKoran,2020-04-21 21:58:01,"Austin, TX",TX,Texas,Twitter Web App,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
J_M0RRR,2020-04-21 21:58:01,"Orlando, FL",FL,Florida,Twitter for Android,,Clip n Save the new @BulwarkOnline continually updating resource page with timelines/videos/long reads that catalogue the Trump Admins disastrous covid response. https://t.co/httzcsaX73
ArgoJournal,2020-04-21 21:58:01,"Miami Beach, Florida",FL,Florida,Twitter Web App,,"NEW: In interview w/me, CDC director warns second wave of coronavirus is likely to be worse because it will coincide with flu season. Look how overwhelmed health system is in this 1st covid-19 wave. Now imagine 2 respiratory outbreaks at the same time. https://t.co/ftPnleE4VP"
Txmike10,2020-04-21 21:58:01,"Weatherford, TX",TX,Texas,Twitter for iPhone,,"Weatherford Baseball would like to thank our Teachers for taking care of our players.  Teacher appreciation was cancelled this year due to COVID-19.  We did not get to honor you on the field this year so we will do it hear.  Thank you Teachers.
#ROOBALL  #TeacherAppreciation https://t.co/xtNvXgy7rr"
AVRINC_UB,2020-04-21 21:58:00,"Houston, TX",TX,Texas,Twitter Web App,"onlinepayments, COVID19, contactless","Payment Offices closed due to COVID-19? We’re here to help!
#onlinepayments #COVID19 #contactless https://t.co/qkYNVu55Aq"
Tommy3Tones,2020-04-21 21:58:00,"Baton Rouge, LA",LA,Louisiana,Twitter Web App,,"""There are more important things than living,"" says Dan Patrick the Texan ghoul who keens about how he has to stand up and speak for fetuses. 

I wrote about him last month. #TeamLegal  | Texas’ #COVID19 Response: Ban Abortion, Kill Grandma

https://t.co/OMOrW2LrsA"
JohnSto64223873,2020-04-21 21:58:00,"Ohio, USA",OH,Ohio,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
Aspen_BOI,2020-04-21 21:58:00,"Washington, DC",WA,Washington,Twitter Web App,COVID19,"The costs of this crisis will not be borne equitably. Divides of class, race, and ethnicity are widening as #COVID19 has an outsize impact on workers in low-wage jobs and communities of color. #talkopportunity @portereduardo @conway_maureen @AspenWorkforce https://t.co/w1e6zMl7Ux"
teaqueen05,2020-04-21 21:58:00,"Ventura, CA",CA,California,Twitter for iPhone,,"We were told the hospitals would be overwhelmed by the COVID surge. Instead, Congress is rushing to bail out the hospitals because they're going bankrupt due to lack of patients."
AlexKojeve,2020-04-21 21:58:00,"Chicago, IL",IL,Illinois,Twitter Web App,,"The Trump admin is recycling Bush's ""WMD"" strategy, spreading the debunked conspiracy that Covid-19 supposedly escaped from a Wuhan, China lab

The corporate media is willfully spreading these lies, just as it did before the Iraq War

via @TheGrayzoneNews
https://t.co/NcoQq3lpBl"
charley_ck14,2020-04-21 21:57:59,USA,,,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
js94566,2020-04-21 21:57:59,USA,,,Twitter Web App,EDD,"@CA_EDD LOOKING FOR MY CHECK IS WHAT I AM LOOKING FOR. No excuse to be over a MONTH BEHIND in certifying claimants. NO EXCUSE when we applied before Covid.
#EDD https://t.co/yY65iqi1sN"
Lucky4Love2Day,2020-04-21 21:57:59,"California, USA",CA,California,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
JMS155,2020-04-21 21:57:59,USA,,,Twitter for iPhone,,"NEW: In interview w/me, CDC director warns second wave of coronavirus is likely to be worse because it will coincide with flu season. Look how overwhelmed health system is in this 1st covid-19 wave. Now imagine 2 respiratory outbreaks at the same time. https://t.co/ftPnleE4VP"
LeAnnaRitter84,2020-04-21 21:57:59,"Victor, NY",NY,New York,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
WayneWymer,2020-04-21 21:57:59,"Ohio, USA",OH,Ohio,Twitter for Android,BREAKING,"#BREAKING: The Senate approves a $484 billion coronavirus relief package to provide funding for small businesses, hospitals &amp; COVID-19 testing."
spockagain34,2020-04-21 21:57:58,"Berkeley, CA",CA,California,Twitter for iPhone,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
straitmom,2020-04-21 21:57:58,"Poconos, USA",,,Twitter Web App,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
tack_sharp,2020-04-21 21:57:58,"Pennsylvania, USA",PA,Pennsylvania,Twitter for Android,,"It is with great sadness we announce that nurse Khulisani ‘Khuli’ Nkala has sadly died from COVID-19. Colleagues said Khuli was “a well-respected and selfless professional nurse, who always put the patient first” https://t.co/7xqwNEwHHc"
ZAMALmom,2020-04-21 21:57:58,"Colorado, USA",CO,Colorado,Twitter for Android,,"Ashlee Ramirez, a registered nurse who has spent the last month working long hours in an emergency room and helping to intubate COVID-19 patients, has not received stimulus money because she files her taxes jointly with her husband, Fredy, a Honduran citizen https://t.co/7AAeUWqjRP"
panda_exxxpress,2020-04-21 21:57:58,"Seattle, WA",WA,Washington,Twitter for iPhone,,"the first known case of COVID-19 was in late november/december, making it a sagittarius fo sho ♐️"
kentuckygrandma,2020-04-21 21:57:57,"My Town, Kentucky",KY,Kentucky,Twitter for Android,,"'Listen... And Take Action': In Front of White House, Nurses Read Names of Colleagues Who Have Died From Covid-19 - https://t.co/8xRFmE8Zdc via @commondreams"
jhaubein,2020-04-21 21:57:57,"Houston, TX",TX,Texas,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
