screen_name,created_at,location,state_abb,state,source,hashtags,text
bavalon333,2020-04-21 22:18:06,"Livingston, NJ",NJ,New Jersey,TweetCaster for Android,"SocialDistancing, COVID19","🔥🔥Dear America,
If everyone wore a mask in public AND practiced #SocialDistancing—we could reduce #COVID19 infections‼️

https://t.co/neCf6m1q8g 🎬@lexfridman #masks4all #CoronavirusUSA #COVID #Coronavirus #Masks4AllUSA 
Pls RT &amp; Share❤️"
HowardMarkel,2020-04-21 22:18:06,"Ann Arbor, MI",MI,Michigan,Twitter for iPhone,,I’ll be back on CNN Tonight with Don Lemon at 11:15 pm EST Tuesday discussing a possible second wave of CoVID 19. Stay tuned!
TodaysPoll2,2020-04-21 22:18:06,"Houston, Texas",TX,Texas,Twitter Web App,COVIDー19,"Do you believe Covid-19 is under control enough to re-open the United States economy?
#COVIDー19"
CTNationalGuard,2020-04-21 22:18:06,"Hartford, CT",CT,Connecticut,Twitter for Android,"InThisTogether, ConnecticutsHomeTeam, COVID19","Airman 1st Class Arielle Robles is helping turn Central Connecticut State University's Kaiser Hall into a COVID-19 recovery center. Not long ago, she attended classes there. 
 https://t.co/1LWLEzMJD3

#InThisTogether #ConnecticutsHomeTeam #COVID19"
Baklava_in_CA,2020-04-21 22:18:06,"California, USA",CA,California,Twitter Web App,,"I did data analysis of Dr. Birx's scarfs.

My take aways:
1) She is privileged 
2) She cannot relate to people who work
3) She spent 5 hours on one day looking at FL data - she cannot delegate
4) Dying with COVID is added to totals
5) She blinks a lot when not talking"
alittlebitroyal,2020-04-21 22:18:06,California,CA,California,Twitter Web App,,"WI DHS: 19 People Who Voted In, Worked Election Have Since Tested Positive For COVID https://t.co/Zh4wCEt0fh via @TPM"
fredpierson,2020-04-21 22:18:06,"Nashville, Tennessee",TN,Tennessee,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
kellywittbooks,2020-04-21 22:18:06,"Chicago, IL",IL,Illinois,Twitter Web App,,"“Holocaust survivor and Richmonder Alan Zimm, 99, was 'tailor by trade and also in life.' He died Saturday after testing positive for COVID-19.” https://t.co/2xmLcb9h01 https://t.co/MUFGc9Wm6O"
sonnyandsam,2020-04-21 22:18:06,"Harrisburg, PA",PA,Pennsylvania,Talon Android,BREAKING,"#BREAKING: The Senate approves $484 billion interim coronavirus bill, sending it to the House for a vote on Thursday. 

*Includes $310 billion+ for Paycheck Protection Program.
*$60 billion for small biz grants/loans.
*$75 billion for hospitals.
*$25 billion for COVID-19 testing."
kathrynresister,2020-04-21 22:18:05,"Colorado, USA",CO,Colorado,Twitter Web App,,"@kathrynresister Spoke to my Trump-supporting inlaws last week after their friends died of COVID. They repeated some Fox talking points about the governor of Michigan, but they didn't say anything about it being ""just the flu."" Somewhat encouraged by that."
Tayhudson,2020-04-21 22:18:05,"Carmel, Indiana",IN,Indiana,Twitter for iPad,,"As the GOP is saying the slight decrease in COVID deaths means we can all go back to work, today we popped up (like all countries have). So far today, we have already reached  the second highest number of deaths in one day since this all began."
CarolMaeWY,2020-04-21 22:18:05,Short Grass Prairie of WY,WY,Wyoming,Twitter for iPad,,"Ohio man who dismissed the coronavirus pandemic as a “political ploy” &amp; ripped his state’s lockdown as “bulls–t,” has died of COVID-19, according to reports. ""Hey Trumpers, keep believing fake news Trump &amp; find yourself like this man from Ohio! https://t.co/xOuqmQoDsP via @nypost"
a_sumbel,2020-04-21 22:18:05,"Texas, USA",TX,Texas,Twitter for iPhone,COVID19,"As one part of our long-term partnership with Pakistan on health, the U.S. is providing $9.4 million in funding for #COVID19 response to train healthcare providers, strengthen monitoring, and assist refugees and host communities. #Partners4Prosperity https://t.co/mTwc8b4K1d"
manderson45592,2020-04-21 22:18:04,"Austin, TX",TX,Texas,Twitter for iPhone,,"A stain on our country’s conscience if we let it happen. It will break up families, leave asylum seekers to suffer in what will become covid death camps on our southern border, and lead to more hate crimes against immigrants. This is illegal and immoral. Don’t let it happen."
ILoveMySteelers,2020-04-21 22:18:03,"Tennessee, USA",TN,Tennessee,Twitter for Android,,"NEW: 481 people died of COVID-19 in New York state in the last 24 hours, Gov. Cuomo says. https://t.co/jFoJwya9aP https://t.co/bYuMif8nOh"
NineCato,2020-04-21 22:18:03,"Georgia, USA",GA,Georgia,Twitter for iPhone,,They are continuing to see Covid 19 outbreaks in Nursing Homes.  Focus and don't get sloppy now.  Screen all workers going into the nursing homes.
NMatte33,2020-04-21 22:18:03,"New Hampshire, USA",NH,New Hampshire,Twitter for Android,,"States are now ADDING people to Coronavirus death tolls who NEVER tested positive for COVID-19.

There will be a spike in numbers this week because OLD deaths are being RECLASSIFIED.

They'll use this to scare us. They're desperate to make this look bad.

It's time to protest."
fyeredblasian,2020-04-21 22:18:03,"Houston, TX",TX,Texas,Twitter for iPhone,,@Babi_flawless Lmao I’m so confused. Like why didn’t y’all just have a covid sale like everyone else
Stormystepsdown,2020-04-21 22:18:03,"Corona, CA",CA,California,Twitter for Android,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
KelleyP26096817,2020-04-21 22:18:02,USA,,,Twitter Web App,,Latest CDC COVID-19 Numbers Make the Doom-and-Gloom Cult Look Like Complete Idiots https://t.co/IlVSZI9H6F via @gatewaypundit
SumoLogic,2020-04-21 22:18:02,"Redwood City, CA",CA,California,Sprout Social,"covid19, wfh, cybersecurity","In the new COVID-19 reality, homeworking has become a mass phenomenon, expanding the attack surface and making organizations more vulnerable. https://t.co/Ki9lzqAjqK #covid19 #wfh #cybersecurity https://t.co/xOLF7WBoki"
CSUPueblo,2020-04-21 22:18:02,"Pueblo, Colorado",CO,Colorado,Twitter Web App,CSUPueblo,"https://t.co/YSLcOuTnEY
Many #CSUPueblo students, like Mike, have lost their income because of COVID-19. Your donations to the #EmbraceThePack campaign will help students just like Mike. Give today. Your donation will be matched dollar-for-dollar: https://t.co/CNjtLjW6e2"
themanfromhyde,2020-04-21 22:18:02,USA,,,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
TampaBizLitAtty,2020-04-21 22:18:02,"Tampa Bay, Florida",FL,Florida,"Clearview Social, Inc.","BeckerFTL, SouthFlorida, CRE",Good work Phil! He spoke on the impact of COVID-19 on South Florida and the CRE market. Watch the replay on Bisnow. #BeckerFTL #SouthFlorida #CRE https://t.co/NIsGicvKzm
pennyro79328366,2020-04-21 22:18:02,"Georgia, USA",GA,Georgia,Twitter for iPhone,,"Before CCP was killing people with Covid-19, they were killing people with fentanyl"
CROWHOLLOW1,2020-04-21 22:18:02,"San Francisco, USA",,,Twitter Web App,,Latest CDC COVID-19 Numbers Make the Doom-and-Gloom Cult Look Like Complete Idiots https://t.co/IlVSZI9H6F via @gatewaypundit
bigdanimals,2020-04-21 22:18:01,"Los Angeles, CA",CA,California,Twitter Web App,,"@kabelo_seema Hi there, my name is Danielle Chiriguayo and I'm a reporter with KCRW, an LA NPR station. I'm working on a story about how international students and college programs are doing during the COVID-19 pandemic. Would you have time to chat with me about your experiences so far?"
SHOKAL7,2020-04-21 22:18:01,In a Eardrum near you!!! NY,NY,New York,Twitter for Android,,Pregnant Woman Survives COVID-19 https://t.co/sjIjs3khWb https://t.co/754gSltalJ
Ericajean74,2020-04-21 22:18:01,"Oregon, USA",OR,Oregon,Twitter for Android,coronavirus,"Florida hosted spring break &amp; winter solstice during the #coronavirus pandemic. 
Despite having a large elderly population &amp; never locking down their state—hospital bed space has INCREASED &amp; they maintain a very low death rate. 

Time to #ReopenAmerica!

https://t.co/loEVnTGUhV"
drummjr58,2020-04-21 22:18:01,"Atlanta, GA",GA,Georgia,Twitter for Android,,Georgia and other states can open anything they want.  As a customer that doesn't mean you have to go. Stay home and let the crazies die of bowling.   #TrumpGenocide #TrumpIsALoser #TrumpIsACompleteFailure #bidenpresident #JoeBiden #coronavirus #Covid_19
seaglasswoman,2020-04-21 22:18:01,"Los Angeles, CA",CA,California,Twitter for iPhone,IMSTAYINGHOME,"This Georgia nurse calling out the utter stupidity of sycophantic Trumpass kisser @GovKemp for opening Georgia while these doctors and nurses are risking their lives to save Covid patients.

#IMSTAYINGHOME https://t.co/RP2q9rB9aH"
AcherylJh,2020-04-21 22:18:01,"Florida, USA",FL,Florida,Twitter for iPhone,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
Tony_Porras2050,2020-04-21 22:18:00,"California, USA",CA,California,Twitter for iPhone,,"New this AM: Stacey Abrams and Andrew Yang announced Project 100, a campaign to provide direct cash payments to SNAP Families during the Covid crisis, with celebrity backers Ariana Grande, Rihanna, Halsey, Stephen Colbert, Julia Louis-Dreyfus and others. https://t.co/fFE2vvA9Ab"
frankriverac,2020-04-21 22:18:00,"Wheaton, IL",IL,Illinois,Twitter for iPhone,,"We haven’t yet used the full arsenal at our disposal to fight COVID-19 and stop its transmission, writes Jim Yong Kim. 

And he should know—he’s a co-founder of @PIH. 

I urge every policymaker to read his advice.
https://t.co/qUSi4ox0VP"
turtlefeet696,2020-04-21 22:18:00,"Norcross, GA",GA,Georgia,Twitter for iPhone,,The 2 countries that followed the most right-wing approach to the pandemic by protecting capital &amp; keeping the economy as open as possible are the US &amp; UK. It's no coincidence they're the 2 worst hit by Covid-19. Capitalism kills more effectively than any virus.
usobombshell,2020-04-21 22:18:00,"High Times, FL",FL,Florida,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
ThinkBigIL,2020-04-21 22:18:00,"Illinois, USA",IL,Illinois,TweetDeck,AllInIllinois,Staying home is the best way to limit the spread of COVID-19. That’s why we’re #AllInIllinois to keep our communities safe. Join us! https://t.co/2GAUz7O5s1
gilmored85,2020-04-21 22:18:00,"New York, NY",NY,New York,Twitter for iPhone,,"NYC Mayor and Health Officials Misled Public About Plans to Move COVID-19 Patients Into Nursing Home, Advocates Say https://t.co/5XyzUcrB2R"
Xiled_Gaming1,2020-04-21 22:17:59,"Chicago, IL",IL,Illinois,Twitter for iPhone,,XO face masks are back to raise money and I’ll be matching every dollar that comes in to aid communities afflicted by Covid-19 with 100% of the proceeds going to Music Cares. https://t.co/2CAsWSGa9B https://t.co/P8WpGxccID
progresivetrend,2020-04-21 22:17:59,"Florida, USA",FL,Florida,Twitter for Android,,"20 million coronavirus tests a day might not be enough to fully protect U.S. public from COVID-19, Harvard report says https://t.co/77Noy4Gk2g"
dustykenui,2020-04-21 22:17:59,Hawaii,HI,Hawaii,Twitter for iPhone,,"BREAKING NEWS: DOH has announced two additional coronavirus related deaths late last night. These deaths bring the total in the state to 12.
https://t.co/d1BP3dQjsK"
mrgreene1977,2020-04-21 22:17:59,Baja California,CA,California,Twitter Web App,,"Interesting reports here. Studies in LA and Santa Clara counties show that the rate of COVID-19 infection is MUCH higher than we thought but the mortality rate is MUCH lower as well:

https://t.co/xiQx4i2HBO"
annepearl1,2020-04-21 22:17:59,"Minnesota, USA",MN,Minnesota,Twitter for iPad,,"Nurses having to stand against unhinged Trump supporters while dealing with the mental trauma from fighting COVID-19, is the most disgusting thing going on in America currently."
KayInMD,2020-04-21 22:17:59,"Potomac, MD",MD,Maryland,Twitter for Android,,Some politicians are exploiting this pandemic to push their anti-abortion agendas. Congress must keep abortion coverage restrictions out of COVID-19 relief bills.  #BeBoldEndHyde https://t.co/JRKnR1YgNG
readonthebeach,2020-04-21 22:17:59,"Cleveland, Ohio",OH,Ohio,Twitter Web App,,"Please join members of my staff and regional experts for a Small Business COVID-19 Webinar to learn about small business relief and assistance in Georgia's 5th Congressional District on Wednesday, April 22 at 5pm. https://t.co/iGJx1wpJMl"
NYKatz,2020-04-21 22:17:59,"New York, NY",NY,New York,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
RichardW_1943,2020-04-21 22:17:59,"Hot Springs, Arkansas, USA",AR,Arkansas,Twitter for iPad,,"In a small randomized control study, researchers in China found that HIV drug Kaletra and influenza drug Arbidol have no effect on patients with mild to moderately severe COVID-19 infections https://t.co/naSNg20oFo https://t.co/oQQaNQWyOj"
Texmolly,2020-04-21 22:17:58,"Dallas, Texas",TX,Texas,Twitter for iPad,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
Ishmaeldavid,2020-04-21 22:17:58,Philadelphia PA USA,PA,Pennsylvania,Twitter for iPhone,"COVIDー19, PresidentCuomo, blackpeoplewithcovid19",I’m suffering from cabin fever but I’d rather suffer cabin fever than COVID-19 fever. I think the economy being opened to soon is what will happen. Looks like I’ll be staying in for quite a while. #COVIDー19 #PresidentCuomo #blackpeoplewithcovid19
jawnspelledwro1,2020-04-21 22:17:58,"Needham, MA",MA,Massachusetts,Twitter for iPhone,"GOPBetrayedAmerica, GOPCorruptionOverCountry, POSGOP","This POS is blaming the victims of COVID-19 . He is a mentally unstable, pathological liar who doesn’t care about a song person. What a twisted asshole #GOPBetrayedAmerica #GOPCorruptionOverCountry #POSGOP https://t.co/QbJP92xPEL"
CBryce2015,2020-04-21 22:17:58,"San Angelo, TX",TX,Texas,Twitter for iPhone,,Age of COVID-19: San Angelo couple hosts wedding with seven guests https://t.co/OKPeyqXnLs via @gosanangelo
mrsftv,2020-04-21 22:17:58,AZ,AZ,Arizona,Twitter Web App,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
